5  0  0  6  6  6  6  6  6  6  6  6  6  6  16  0  0  0  0  0  241  241  241  241  0  0  0  0  0  0  241  241  241  0  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  38  0  0  0  0  0  0  17  17  17  17  17  55  255  17  17  17  17  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  168  0  0  168  0  0  136  136  0  0  136  136  136  136  136  136  255  255  255  136  255  136  255  255  255  255  255  136  136  136  255  255  255  255  184  184  184  184  184  184  184  184  184  184  184  184  184  184  184  184  184  0  0  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  103  0  103  103  103  103  103  103  103  103  103  103  103  103  103  103  103  103  103  0  0  0  0  0  0  0  0  0  
6  6  6  16  6  6  6  255  6  255  6  6  6  16  16  16  0  0  0  0  0  241  241  241  0  0  241  0  0  241  241  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  38  0  0  0  0  0  0  0  0  17  0  55  255  17  255  255  255  255  17  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  136  0  136  0  136  0  136  136  136  136  136  136  136  255  136  136  136  255  255  255  255  136  136  255  136  136  136  255  255  255  184  184  255  184  184  184  0  184  184  184  184  184  184  184  184  184  184  0  0  255  255  255  255  255  255  0  255  0  0  0  0  0  0  0  0  0  103  0  0  103  103  103  103  103  103  103  103  103  103  103  103  103  0  103  103  0  0  0  0  0  0  0  0  
16  16  6  6  6  6  255  255  6  6  6  6  0  6  16  0  0  0  0  0  0  241  241  0  0  241  0  0  0  241  241  0  241  0  0  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  38  0  0  0  0  38  0  0  0  0  0  0  0  17  0  255  17  17  255  255  255  17  17  17  255  255  255  255  255  255  255  0  0  255  0  0  0  0  0  0  0  0  136  0  136  0  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  255  255  136  136  136  136  255  255  255  255  255  255  255  255  184  184  184  184  184  184  184  184  184  184  184  184  184  184  255  0  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  103  103  103  103  103  103  103  103  103  103  103  103  103  103  103  0  103  0  0  0  24  0  0  0  
16  6  6  6  255  255  6  255  255  6  16  6  0  16  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  38  38  38  38  0  0  0  38  0  0  0  0  0  0  0  0  255  255  17  0  255  255  255  255  255  255  255  255  255  255  255  0  0  255  255  0  0  0  0  0  0  0  0  0  0  0  136  0  136  0  136  136  136  136  136  136  136  136  136  136  255  255  255  255  255  136  136  136  255  255  255  255  255  255  255  255  184  184  184  0  0  184  184  184  184  184  184  184  184  184  184  0  255  255  255  255  255  0  0  0  255  255  0  0  0  0  0  0  0  0  0  0  0  0  103  103  103  103  103  103  103  103  103  103  103  103  103  103  103  103  0  0  0  0  0  24  0  
6  6  255  255  255  255  6  255  255  16  6  16  0  16  0  0  0  0  0  0  0  0  0  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  38  38  38  38  0  38  0  38  0  0  0  0  0  0  0  0  255  0  0  255  255  255  255  255  255  255  255  255  255  255  255  0  0  0  0  255  0  0  0  0  0  0  0  0  0  0  136  0  0  0  136  136  136  136  136  136  136  136  136  136  187  255  255  255  255  136  255  255  255  255  255  255  0  255  255  255  184  0  0  0  184  0  184  184  184  184  184  184  184  184  184  0  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  103  103  103  103  103  103  103  103  103  103  103  0  0  0  0  0  19  19  34  0  
6  6  6  255  255  255  255  6  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  241  0  0  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  38  0  0  0  0  0  0  0  0  0  0  0  0  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  0  255  0  0  0  0  0  0  136  0  136  0  0  0  0  136  136  136  136  136  136  136  136  136  136  187  255  255  255  255  255  255  255  255  255  255  255  255  0  255  255  255  0  0  0  184  0  184  184  184  184  184  184  184  184  184  0  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  103  103  103  103  103  0  103  103  0  103  0  0  0  0  0  19  34  19  0  
6  6  6  6  255  255  255  255  255  6  0  0  0  0  0  0  0  0  0  0  0  0  0  241  0  0  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  136  136  136  0  0  0  136  136  136  136  136  136  136  136  136  136  136  136  136  187  187  255  255  255  255  255  255  255  255  184  255  0  255  255  0  255  0  0  0  255  0  0  184  255  184  184  255  184  0  0  0  255  255  255  255  0  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  103  103  103  0  103  103  103  103  103  103  103  0  0  0  0  0  0  0  0  0  0  0  
6  6  6  6  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  136  136  0  0  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  187  187  255  255  255  255  255  255  255  184  184  0  255  255  184  0  0  0  184  255  184  184  184  184  255  255  255  255  0  0  255  0  255  0  0  0  0  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  103  103  103  103  103  103  103  103  103  0  103  0  0  0  0  0  0  0  0  0  0  
6  6  6  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  241  0  0  241  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  136  136  136  0  136  136  136  136  136  136  136  136  136  136  136  136  136  136  187  187  187  187  255  255  255  255  255  255  255  255  184  0  255  0  0  0  0  0  0  184  184  184  184  255  255  184  0  184  0  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  103  103  103  103  103  0  103  103  0  0  0  0  0  0  0  0  0  0  24  
6  6  6  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  241  0  241  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  255  255  255  255  114  255  255  255  255  255  255  255  255  255  255  255  0  255  0  0  255  0  255  0  0  0  0  136  0  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  187  136  187  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  184  255  184  255  255  184  184  0  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  103  103  103  0  0  0  103  103  0  0  0  0  0  0  0  0  0  0  0  34  
6  6  6  6  6  6  6  6  6  0  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  241  8  0  241  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  255  255  0  255  255  0  0  136  0  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  136  136  136  255  187  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  255  184  255  0  255  184  184  184  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  103  0  103  0  0  0  0  0  103  103  0  0  0  0  0  0  0  0  0  19  
6  6  6  6  6  6  6  6  0  0  6  6  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  241  8  8  241  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  255  255  114  114  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  255  255  255  255  0  149  136  149  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  136  136  187  187  255  255  255  255  255  255  255  255  255  255  0  0  0  255  255  255  255  255  255  255  255  255  255  184  184  184  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  103  0  0  0  0  103  103  0  0  0  0  0  0  0  0  0  0  0  
17  17  40  6  6  6  6  6  6  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  241  8  8  8  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  255  0  114  114  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  149  149  149  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  187  136  187  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
38  40  40  6  6  6  6  6  38  38  0  0  6  0  0  0  6  0  0  0  0  0  0  0  0  0  8  8  8  8  8  241  241  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  149  149  255  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  187  187  187  255  255  255  255  255  255  255  255  255  255  0  255  255  255  255  255  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
40  6  6  6  6  6  6  6  0  0  0  0  6  0  0  6  6  6  6  0  0  0  0  0  0  0  0  0  8  8  241  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  149  136  255  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  187  187  187  136  136  255  255  255  255  255  255  0  255  255  255  255  255  255  0  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
38  40  6  6  6  6  6  6  0  0  0  0  0  0  0  0  0  6  6  0  0  0  0  0  0  0  8  8  8  8  8  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  136  187  187  255  255  255  255  0  0  255  255  255  255  255  255  255  0  0  255  184  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
30  6  6  6  6  6  6  0  0  38  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  8  8  8  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  255  255  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  255  136  136  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  184  184  184  255  255  255  0  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
6  6  6  6  6  6  6  6  6  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  8  0  0  0  0  0  8  8  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  114  114  114  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  136  136  136  255  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  136  136  255  255  255  255  136  255  136  136  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  184  184  184  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
6  6  6  6  6  6  6  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  8  0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  114  0  0  0  114  114  114  114  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  136  255  255  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  255  136  255  255  255  255  136  255  255  136  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  184  255  255  255  255  255  255  0  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
6  6  6  6  0  0  6  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  168  0  0  0  0  0  0  0  0  0  0  0  114  0  0  0  114  114  114  114  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  255  255  255  255  255  255  136  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  184  255  255  255  184  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
6  6  6  0  6  0  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  13  13  9  8  9  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  168  0  0  0  0  0  0  0  0  1  0  114  0  0  0  0  0  114  114  114  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  136  255  42  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  184  184  255  255  255  255  255  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
6  6  6  6  0  6  0  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  13  13  13  13  241  9  9  9  9  9  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  168  168  0  0  0  0  0  0  0  1  0  1  1  0  0  0  56  0  114  114  114  114  114  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  42  255  255  42  136  136  136  136  136  136  136  136  136  136  136  136  136  136  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  184  255  184  255  255  255  255  32  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
6  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  13  13  13  9  241  9  9  9  0  9  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  168  0  0  0  0  0  0  0  0  0  1  0  0  0  56  0  114  114  114  114  114  114  114  255  255  255  255  255  255  255  255  255  255  255  255  42  255  255  255  42  42  136  42  136  136  136  136  136  136  42  136  136  136  136  136  136  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  184  184  255  255  255  255  255  255  32  255  255  255  255  255  0  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  26  0  0  0  0  
6  6  1  4  6  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  13  13  9  9  9  9  9  9  9  9  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  56  56  114  114  114  56  56  255  255  255  255  255  255  255  255  255  255  255  255  42  42  255  42  255  42  42  42  136  136  42  255  255  136  42  136  136  136  136  136  136  136  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  255  184  184  255  255  255  255  0  255  32  32  255  255  255  255  255  255  255  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  26  1  
